{'name': 'бор', 'options': ['ПГСК Стригинский бор Территория', 'Стригинский бор Улица']}	бор
{'name': 'пдск', 'options': ['ПДСК Весна 2 Территория']}	пдск
{'name': 'весна', 'options': ['ПДСК Весна 2 Территория', 'с/т Весна Территория', 'СТ Весна 3 Территория']}	весна
{'name': 'первая', 'options': ['Первая Камышовая Улица']}	первая
{'name': 'первомайская', 'options': ['Первомайская Улица']}	первомайская
{'name': 'первопроходцев', 'options': ['Первопроходцев Улица']}	первопроходцев
{'name': 'первоцветная', 'options': ['Первоцветная Улица']}	первоцветная
{'name': 'перевозская', 'options': ['Перевозская Улица']}	перевозская
{'name': 'передовая', 'options': ['Передовая Улица']}	передовая
{'name': 'перекопская', 'options': ['Перекопская Улица']}	перекопская
{'name': 'переходникова', 'options': ['Переходникова Улица']}	переходникова
{'name': 'пермская', 'options': ['Пермская Улица']}	пермская
{'name': 'пермякова', 'options': ['Пермякова Улица']}	пермякова
{'name': 'перова', 'options': ['Перова Улица']}	перова
{'name': 'песочная', 'options': ['Песочная Улица']}	песочная
{'name': 'петра', 'options': ['Петра Алексеева Улица']}	петра
{'name': 'алексеева', 'options': ['Петра Алексеева Улица', 'Ростислава Алексеева Улица']}	алексеева
{'name': 'петровского', 'options': ['Петровского Улица']}	петровского
{'name': 'петродворецкая', 'options': ['Петродворецкая Улица']}	петродворецкая
{'name': 'петрозаводская', 'options': ['Петрозаводская Улица']}	петрозаводская
{'name': 'петряевская', 'options': ['Петряевская Улица']}	петряевская
{'name': 'печеры', 'options': ['Печеры Слобода']}	печеры
{'name': 'пилотов', 'options': ['Пилотов Улица']}	пилотов
{'name': 'пинская', 'options': ['Пинская Улица']}	пинская
{'name': 'писарева', 'options': ['Писарева Улица']}	писарева
{'name': 'пискунова', 'options': ['Пискунова Улица']}	пискунова
{'name': 'питомник', 'options': ['Питомник Улица']}	питомник
{'name': 'дон', 'options': ['ПК ГСК Дон Территория']}	дон
{'name': 'мончегорский', 'options': ['ПК ГСК Мончегорский Территория']}	мончегорский
{'name': 'калибри', 'options': ['ПК ГЭК Калибри Территория']}	калибри
{'name': 'планетная', 'options': ['Планетная Улица']}	планетная
{'name': 'планировочная', 'options': ['Планировочная Улица']}	планировочная
{'name': 'плетневская', 'options': ['Плетневская Улица']}	плетневская
{'name': 'плодовый', 'options': ['Плодовый Переулок']}	плодовый
{'name': 'плотничный', 'options': ['Плотничный Переулок']}	плотничный
{'name': 'победная', 'options': ['Победная Улица']}	победная
{'name': 'пограничников', 'options': ['Пограничников Улица']}	пограничников
{'name': 'погрузной', 'options': ['Погрузной Переулок']}	погрузной
{'name': 'подводников', 'options': ['Подводников Улица']}	подводников
{'name': 'подворная', 'options': ['Подворная Улица']}	подворная
{'name': 'подгорная', 'options': ['Подгорная Улица']}	подгорная
{'name': 'подковная', 'options': ['Подковная Улица']}	подковная
{'name': 'подольская', 'options': ['Подольская Улица']}	подольская
{'name': 'пойменная', 'options': ['Пойменная Улица']}	пойменная
{'name': 'покровского', 'options': ['Покровского Улица']}	покровского
{'name': 'полесская', 'options': ['Полесская Улица']}	полесская
{'name': 'ползунова', 'options': ['Ползунова Улица']}	ползунова
{'name': 'политбойцов', 'options': ['Политбойцов Улица']}	политбойцов
{'name': 'политотдельская', 'options': ['Политотдельская Улица']}	политотдельская
{'name': 'полоцкая', 'options': ['Полоцкая Улица']}	полоцкая
{'name': 'полтавская', 'options': ['Полтавская Улица']}	полтавская
{'name': 'полускатный', 'options': ['Полускатный Переулок']}	полускатный
{'name': 'поляна-2', 'options': ['Поляна-2 Садовое неком-е товарищество']}	поляна-2
{'name': 'полянская', 'options': ['Полянская Улица']}	полянская
{'name': 'полярная', 'options': ['Полярная Улица']}	полярная
{'name': 'порт-артурская', 'options': ['Порт-Артурская Улица']}	порт-артурская
{'name': 'портальная', 'options': ['Портальная Улица']}	портальная
{'name': 'портовый', 'options': ['Портовый Переулок']}	портовый
{'name': 'порядковая', 'options': ['Порядковая Улица']}	порядковая
{'name': 'пост', 'options': ['ПОСТ 8 Улица']}	пост
{'name': 'постышева', 'options': ['Постышева Улица']}	постышева
{'name': 'похвалинский', 'options': ['Похвалинский Съезд Улица']}	похвалинский
{'name': 'почаинская', 'options': ['Почаинская Улица']}	почаинская
{'name': 'почаинский', 'options': ['Почаинский Овраг Улица']}	почаинский
{'name': 'почтовый', 'options': ['Почтовый Съезд Улица']}	почтовый
{'name': 'правдинская', 'options': ['Правдинская Улица']}	правдинская
{'name': 'правды', 'options': ['Правды Улица']}	правды
{'name': 'праздничная', 'options': ['Праздничная Улица']}	праздничная
{'name': 'премудрова', 'options': ['Премудрова Улица']}	премудрова
{'name': 'преображенская', 'options': ['Преображенская Улица']}	преображенская
{'name': 'пржевальского', 'options': ['Пржевальского Улица']}	пржевальского
{'name': 'прибрежная', 'options': ['Прибрежная Улица', 'Прибрежная Слобода']}	прибрежная
{'name': 'приволжская', 'options': ['Приволжская Слобода']}	приволжская
{'name': 'пригородная', 'options': ['Пригородная Улица']}	пригородная
{'name': 'приокская', 'options': ['Приокская Улица']}	приокская
{'name': 'приусадебная', 'options': ['Приусадебная Улица']}	приусадебная
{'name': 'провиантская', 'options': ['Провиантская Улица']}	провиантская
{'name': 'проезжая', 'options': ['Проезжая Улица']}	проезжая
{'name': 'прокатная', 'options': ['Прокатная Улица']}	прокатная
{'name': 'прокофьева', 'options': ['Прокофьева Улица']}	прокофьева
{'name': 'пролетарская', 'options': ['Пролетарская Улица']}	пролетарская
{'name': 'проломная', 'options': ['Проломная Улица']}	проломная
{'name': 'пропеллерная', 'options': ['Пропеллерная Улица']}	пропеллерная
{'name': 'просвещенская', 'options': ['Просвещенская Улица']}	просвещенская
{'name': 'просторная', 'options': ['Просторная Улица']}	просторная
{'name': 'профинтерна', 'options': ['Профинтерна Улица', 'Профинтерна Переулок']}	профинтерна
{'name': 'прохладная', 'options': ['Прохладная Улица']}	прохладная
{'name': 'проходной', 'options': ['Проходной Переулок']}	проходной
{'name': 'прудный', 'options': ['Прудный Переулок']}	прудный
{'name': 'прямая', 'options': ['Прямая Улица']}	прямая
{'name': 'пугачева', 'options': ['Пугачева Улица']}	пугачева
{'name': 'пулковская', 'options': ['Пулковская Улица']}	пулковская
{'name': 'пурехская', 'options': ['Пурехская Улица']}	пурехская
{'name': 'путейская', 'options': ['Путейская Улица']}	путейская
{'name': 'пушкина', 'options': ['Пушкина Улица']}	пушкина
{'name': 'пшеничная', 'options': ['Пшеничная Улица']}	пшеничная
{'name': 'пырская', 'options': ['Пырская Улица']}	пырская
{'name': 'пятигорская', 'options': ['Пятигорская Улица']}	пятигорская
{'name': 'рабкоровская', 'options': ['Рабкоровская Улица']}	рабкоровская
{'name': 'работкинская', 'options': ['Работкинская Улица']}	работкинская
{'name': 'рабочая', 'options': ['Рабочая Улица']}	рабочая
{'name': 'радио', 'options': ['Радио Улица']}	радио
{'name': 'радистов', 'options': ['Радистов Улица']}	радистов
{'name': 'радищева', 'options': ['Радищева Улица']}	радищева
{'name': 'радужная', 'options': ['Радужная Улица']}	радужная
{'name': 'раевского', 'options': ['Раевского Улица']}	раевского
{'name': 'раздольная', 'options': ['Раздольная Улица']}	раздольная
{'name': 'райниса', 'options': ['Райниса Переулок']}	райниса
{'name': 'ракетная', 'options': ['Ракетная Улица']}	ракетная
{'name': 'рассветная', 'options': ['Рассветная Улица']}	рассветная
{'name': 'рахманинова', 'options': ['Рахманинова Переулок']}	рахманинова
{'name': 'революционная', 'options': ['Революционная Улица']}	революционная
{'name': 'рельсовая', 'options': ['Рельсовая Улица']}	рельсовая
{'name': 'ремесленная', 'options': ['Ремесленная Улица']}	ремесленная
{'name': 'ремонтная', 'options': ['Ремонтная Улица']}	ремонтная
{'name': 'репина', 'options': ['Репина Улица']}	репина
{'name': 'республиканская', 'options': ['Республиканская Улица']}	республиканская
{'name': 'рессорный', 'options': ['Рессорный Переулок']}	рессорный
{'name': 'решетниковская', 'options': ['Решетниковская Улица']}	решетниковская
{'name': 'ржевская', 'options': ['Ржевская Улица']}	ржевская
{'name': 'рижская', 'options': ['Рижская Улица']}	рижская
{'name': 'робеспьера', 'options': ['Робеспьера Улица']}	робеспьера
{'name': 'ровная', 'options': ['Ровная Улица']}	ровная
{'name': 'родионова', 'options': ['Родионова Улица']}	родионова
{'name': 'родниковая', 'options': ['Родниковая Улица']}	родниковая
{'name': 'родниковый', 'options': ['Родниковый Переулок']}	родниковый
{'name': 'рождественская', 'options': ['Рождественская Улица']}	рождественская
{'name': 'розанова', 'options': ['Розанова Улица']}	розанова
{'name': 'ростислава', 'options': ['Ростислава Алексеева Улица']}	ростислава
{'name': 'ростовская', 'options': ['Ростовская Улица']}	ростовская
{'name': 'рощинская', 'options': ['Рощинская Улица']}	рощинская
{'name': 'рубо', 'options': ['Рубо Улица', 'Рубо Переулок']}	рубо
{'name': 'рудничная', 'options': ['Рудничная Улица']}	рудничная
{'name': 'ружейная', 'options': ['Ружейная Улица']}	ружейная
{'name': 'рузаевская', 'options': ['Рузаевская Улица']}	рузаевская
{'name': 'рулевой', 'options': ['Рулевой Переулок']}	рулевой
{'name': 'рыбинская', 'options': ['Рыбинская Улица']}	рыбинская
{'name': 'рыбный', 'options': ['Рыбный Переулок']}	рыбный
{'name': 'рылеева', 'options': ['Рылеева Улица']}	рылеева
{'name': 'рябиновая', 'options': ['Рябиновая Улица']}	рябиновая
{'name': 'волга-3', 'options': ['с/т Волга-3 Территория']}	волга-3
{'name': 'восток', 'options': ['с/т Восток Территория']}	восток
{'name': 'вымрел', 'options': ['с/т Вымрел (Приокский р-н) Территория']}	вымрел
{'name': 'голубой', 'options': ['с/т Голубой огонек Территория']}	голубой
{'name': 'дружба-2', 'options': ['с/т Дружба-2 Территория']}	дружба-2
{'name': 'дубрава', 'options': ['с/т Дубрава Территория']}	дубрава
{'name': 'n170', 'options': ['с/т Завод N170 Территория']}	n170
{'name': 'н.а.островского', 'options': ['с/т им Н.А.Островского N1 Территория', 'с/т им Н.А.Островского N2 Территория']}	н.а.островского
{'name': 'тимирязева', 'options': ['с/т им Тимирязева Территория', 'Тимирязева Улица']}	тимирязева
{'name': 'колос', 'options': ['с/т Колос Территория', 'Тиз Колос Территория']}	колос
{'name': 'ленинец', 'options': ['с/т Ленинец Территория']}	ленинец
{'name': 'ленинец-1', 'options': ['с/т Ленинец-1 Территория']}	ленинец-1
{'name': 'ленинец-3', 'options': ['с/т Ленинец-3 Территория']}	ленинец-3
{'name': 'ленинское', 'options': ['с/т Ленинское знамя Территория']}	ленинское
{'name': 'знамя', 'options': ['с/т Ленинское знамя Территория']}	знамя
{'name': 'работник', 'options': ['с/т Лесной работник Территория']}	работник
{'name': 'любитель', 'options': ['с/т Любитель Территория']}	любитель
{'name': 'марьина', 'options': ['с/т Марьина Роща урочище-1 Территория', 'с/т Марьина Роща урочище-2 Территория', 'с/т Марьина Роща урочище-3 Территория', 'с/т Марьина роща урочище-4 Территория']}	марьина
{'name': 'роща', 'options': ['с/т Марьина Роща урочище-1 Территория', 'с/т Марьина Роща урочище-2 Территория', 'с/т Марьина Роща урочище-3 Территория', 'с/т Марьина роща урочище-4 Территория']}	роща
{'name': 'урочище-1', 'options': ['с/т Марьина Роща урочище-1 Территория']}	урочище-1
{'name': 'урочище-2', 'options': ['с/т Марьина Роща урочище-2 Территория']}	урочище-2
{'name': 'урочище-3', 'options': ['с/т Марьина Роща урочище-3 Территория']}	урочище-3
{'name': 'урочище-4', 'options': ['с/т Марьина роща урочище-4 Территория']}	урочище-4
{'name': 'массив-4', 'options': ['с/т Массив-4 Территория']}	массив-4
{'name': 'мичуринец', 'options': ['с/т Мичуринец Территория']}	мичуринец
{'name': 'молококомбинат', 'options': ['с/т Молококомбинат Территория']}	молококомбинат
{'name': 'мыза', 'options': ['с/т Мыза Территория']}	мыза
{'name': 'нефтяник', 'options': ['с/т Нефтяник (Приокский р-н) Территория', 'сдт Нефтяник Территория']}	нефтяник
{'name': 'орбита', 'options': ['с/т Орбита Территория']}	орбита
{'name': 'офицеров', 'options': ['с/т Офицеров запаса Территория']}	офицеров
{'name': 'запаса', 'options': ['с/т Офицеров запаса Территория']}	запаса
{'name': 'пенсионер', 'options': ['с/т Пенсионер Территория']}	пенсионер
{'name': 'победа', 'options': ['с/т Победа Территория']}	победа
{'name': 'политехник', 'options': ['с/т Политехник Территория']}	политехник
{'name': 'поляна', 'options': ['с/т Поляна Территория', 'СНТ Лесная поляна Территория', 'СНТ Ясная поляна Территория']}	поляна
{'name': 'рассвет', 'options': ['с/т Рассвет Территория']}	рассвет
{'name': 'рахма', 'options': ['с/т Рахма Территория']}	рахма
{'name': 'родник', 'options': ['с/т Родник Территория']}	родник
{'name': 'садовод', 'options': ['с/т Садовод Территория', 'с/т Садовод (Приокский р-н) Территория']}	садовод
{'name': 'садовод-любитель', 'options': ['с/т Садовод-любитель Территория']}	садовод-любитель
{'name': 'сахарный', 'options': ['с/т Сахарный дол-1 Территория', 'с/т Сахарный дол-2 Территория']}	сахарный
{'name': 'дол-1', 'options': ['с/т Сахарный дол-1 Территория']}	дол-1
{'name': 'дол-2', 'options': ['с/т Сахарный дол-2 Территория']}	дол-2
{'name': 'свобода', 'options': ['с/т Свобода Территория', 'Свобода улица Широтная Территория СНТ']}	свобода
{'name': 'связь', 'options': ['с/т Связь Территория']}	связь
{'name': 'спецдорстрой', 'options': ['с/т Спецдорстрой Территория']}	спецдорстрой
{'name': 'ульяновец', 'options': ['с/т Ульяновец Территория', 'ТСН Ульяновец Территория']}	ульяновец
{'name': 'энергетик', 'options': ['с/т Энергетик Территория']}	энергетик
{'name': 'юбилейное', 'options': ['с/т Юбилейное Территория', 'с/т Юбилейное 1 Территория']}	юбилейное
{'name': 'яблоко', 'options': ['с/т Яблоко Территория']}	яблоко
{'name': 'яблонька', 'options': ['с/т Яблонька Территория']}	яблонька
{'name': 'савельевой', 'options': ['Савельевой Улица']}	савельевой
{'name': 'саврасова', 'options': ['Саврасова Улица']}	саврасова
{'name': 'садовая', 'options': ['Садовая Улица']}	садовая
{'name': 'садоводческий', 'options': ['Садоводческий кооператив N8 Лель Садовое неком-е товарищество']}	садоводческий
{'name': 'лель', 'options': ['Садоводческий кооператив N8 Лель Садовое неком-е товарищество', 'СНТ Лель N8 Территория', 'Стд Лель N8 Территория']}	лель
{'name': 'садоводческое', 'options': ['Садоводческое товарищество Маяк Территория']}	садоводческое
{'name': 'сазанова', 'options': ['Сазанова Улица']}	сазанова
{'name': 'сакко', 'options': ['Сакко и Ванцетти Улица']}	сакко
{'name': 'ванцетти', 'options': ['Сакко и Ванцетти Улица']}	ванцетти
{'name': 'салганская', 'options': ['Салганская Улица']}	салганская
{'name': 'салтыкова-щедрина', 'options': ['Салтыкова-Щедрина Улица']}	салтыкова-щедрина
{'name': 'самаркандская', 'options': ['Самаркандская Улица']}	самаркандская
{'name': 'самолетная', 'options': ['Самолетная Улица']}	самолетная
{'name': 'саратовский', 'options': ['Саратовский Переулок']}	саратовский
{'name': 'свежий', 'options': ['Свежий Переулок']}	свежий
{'name': 'светлогорская', 'options': ['Светлогорская Улица']}	светлогорская
{'name': 'светлогорский', 'options': ['Светлогорский Переулок', 'Светлогорский Проезд']}	светлогорский
{'name': 'свирская', 'options': ['Свирская Улица']}	свирская
{'name': 'широтная', 'options': ['Свобода улица Широтная Территория СНТ', 'Широтная Улица']}	широтная
{'name': 'свх', 'options': ['свх Цветы Поселок']}	свх
{'name': 'цветы', 'options': ['свх Цветы Поселок', 'Цветы Гаражно-строит-ный кооператив']}	цветы
{'name': 'поселок', 'options': ['свх Цветы Поселок', 'Щелковский хутор Поселок']}	поселок
{'name': '50-лет', 'options': ['сдт 50-лет Октября Территория']}	50-лет
{'name': 'машиностроительного', 'options': ['сдт N1 Машиностроительного завода Территория']}	машиностроительного
{'name': 'завода', 'options': ['сдт N1 Машиностроительного завода Территория']}	завода
{'name': 'цкб', 'options': ['сдт N1 ЦКБ по СПК Территория']}	цкб
{'name': 'спк', 'options': ['сдт N1 ЦКБ по СПК Территория']}	спк
{'name': 'n58', 'options': ['сдт N58 Кима Территория']}	n58
{'name': 'в.п.чкалова', 'options': ['сдт В.П.Чкалова Территория']}	в.п.чкалова
{'name': 'войны', 'options': ['сдт Ветеран Войны Территория']}	войны
{'name': 'лесничество', 'options': ['сдт Виктория Лесничество Территория', 'сдт Русь Лесничество Территория']}	лесничество
{'name': '(торфсклад)', 'options': ['сдт Восход (Торфсклад) Территория']}	(торфсклад)
{'name': 'доброволец', 'options': ['сдт Доброволец Территория']}	доброволец
{'name': 'дружба-лунская', 'options': ['сдт Дружба-Лунская Территория']}	дружба-лунская
{'name': 'мечта', 'options': ['сдт Мечта Территория']}	мечта
{'name': 'нмз', 'options': ['Сдт НМЗ Орловка Территория']}	нмз
{'name': 'орловка', 'options': ['Сдт НМЗ Орловка Территория']}	орловка
{'name': 'русь', 'options': ['сдт Русь Лесничество Территория']}	русь
{'name': 'урожай', 'options': ['сдт Урожай Кима Улица', 'СНТ Урожай Территория']}	урожай
{'name': 'фантазия-1', 'options': ['сдт Фантазия-1 Территория']}	фантазия-1
{'name': 'флора', 'options': ['сдт Флора Территория']}	флора
{'name': 'севастопольская', 'options': ['Севастопольская Улица']}	севастопольская
{'name': 'северная', 'options': ['Северная Улица']}	северная
{'name': 'северо-восточная', 'options': ['Северо-Восточная Улица']}	северо-восточная
{'name': 'сельская', 'options': ['Сельская Улица']}	сельская
{'name': 'семафорная', 'options': ['Семафорная Улица']}	семафорная
{'name': 'семеновский', 'options': ['Семеновский Переулок']}	семеновский
{'name': 'сенная', 'options': ['Сенная Площадь']}	сенная
{'name': 'сенявина', 'options': ['Сенявина Улица']}	сенявина
{'name': 'сенявинская', 'options': ['Сенявинская Улица']}	сенявинская
{'name': 'серафимовича', 'options': ['Серафимовича Улица']}	серафимовича
{'name': 'сергачская', 'options': ['Сергачская Улица']}	сергачская
{'name': 'сергея', 'options': ['Сергея Акимова Улица', 'Сергея Есенина Улица', 'Сергея Тюленина Улица']}	сергея
{'name': 'акимова', 'options': ['Сергея Акимова Улица']}	акимова
{'name': 'есенина', 'options': ['Сергея Есенина Улица']}	есенина
{'name': 'тюленина', 'options': ['Сергея Тюленина Улица']}	тюленина
{'name': 'сергиевская', 'options': ['Сергиевская Улица']}	сергиевская
{'name': 'серебряная', 'options': ['Серебряная Улица']}	серебряная
{'name': 'серова', 'options': ['Серова Улица']}	серова
{'name': 'серпуховская', 'options': ['Серпуховская Улица']}	серпуховская
{'name': 'сестер', 'options': ['Сестер Рукавишниковых Улица']}	сестер
{'name': 'рукавишниковых', 'options': ['Сестер Рукавишниковых Улица']}	рукавишниковых
{'name': 'сеченова', 'options': ['Сеченова Улица']}	сеченова
{'name': 'сибирская', 'options': ['Сибирская Улица']}	сибирская
{'name': 'сибирцева', 'options': ['Сибирцева Улица']}	сибирцева
{'name': 'сибирякова', 'options': ['Сибирякова Улица']}	сибирякова
{'name': 'сивашская', 'options': ['Сивашская Улица']}	сивашская
{'name': 'сивашский', 'options': ['Сивашский Переулок']}	сивашский
{'name': 'сигнальная', 'options': ['Сигнальная Улица']}	сигнальная
{'name': 'сидорова', 'options': ['Сидорова Улица']}	сидорова
{'name': 'силикатная', 'options': ['Силикатная Улица']}	силикатная
{'name': 'силикатный', 'options': ['Силикатный Гаражно-строит-ный кооператив']}	силикатный
{'name': 'сильвина', 'options': ['Сильвина Улица']}	сильвина
{'name': 'симферопольская', 'options': ['Симферопольская Улица']}	симферопольская
{'name': 'сиреневая', 'options': ['Сиреневая Улица']}	сиреневая
{'name': 'ск', 'options': ['СК АО Нижегородский ПРОМТРАНСПОРТ Территория', 'СК Весна-1 Территория']}	ск
{'name': 'нижегородский', 'options': ['СК АО Нижегородский ПРОМТРАНСПОРТ Территория']}	нижегородский
{'name': 'промтранспорт', 'options': ['СК АО Нижегородский ПРОМТРАНСПОРТ Территория']}	промтранспорт
{'name': 'весна-1', 'options': ['СК Весна-1 Территория']}	весна-1
{'name': 'скосырева', 'options': ['Скосырева Улица']}	скосырева
{'name': 'славы', 'options': ['Славы Площадь']}	славы
{'name': 'славянская', 'options': ['Славянская Улица']}	славянская
{'name': 'слободская', 'options': ['Слободская Улица']}	слободская
{'name': 'слуцкая', 'options': ['Слуцкая Улица']}	слуцкая
{'name': 'смежная', 'options': ['Смежная Улица']}	смежная
{'name': 'смирновская', 'options': ['Смирновская Улица']}	смирновская
{'name': 'смоленская', 'options': ['Смоленская Улица']}	смоленская
{'name': 'снежная', 'options': ['Снежная Улица']}	снежная
{'name': 'малышево', 'options': ['СНТ 1 Малышево Территория', 'СНТ N1 Малышево ул Малышевская Территория']}	малышево
{'name': 'доскинец', 'options': ['СНТ 19 Доскинец Территория']}	доскинец
{'name': '50', 'options': ['СНТ 50 лет Октября Территория', 'СНТ 50 лет Победы Территория']}	50
{'name': 'н-доскино', 'options': ['СНТ N6 Н-Доскино Территория']}	н-доскино
{'name': 'белые', 'options': ['СНТ Белые росы-7 Территория']}	белые
{'name': 'росы-7', 'options': ['СНТ Белые росы-7 Территория']}	росы-7
{'name': '(у', 'options': ['СНТ Буревестник (у д.Афонино) Территория', 'СНТ Восход (у д.Афонино) Территория', 'СНТ Маяк (у д.Афонино) Территория', 'СНТ Спутник (у д.Афонино) Территория']}	(у
{'name': 'д.афонино)', 'options': ['СНТ Буревестник (у д.Афонино) Территория', 'СНТ Восход (у д.Афонино) Территория', 'СНТ Маяк (у д.Афонино) Территория', 'СНТ Спутник (у д.Афонино) Территория']}	д.афонино)
{'name': 'вагонник', 'options': ['СНТ Вагонник Территория']}	вагонник
{'name': '(ш.казанское)', 'options': ['СНТ Дружба (ш.Казанское) Территория']}	(ш.казанское)
{'name': 'металлист-1', 'options': ['СНТ Металлист-1 Территория']}	металлист-1
{'name': 'металлист-2', 'options': ['СНТ Металлист-2 Территория']}	металлист-2
{'name': 'металлург-1', 'options': ['СНТ Металлург-1 Территория']}	металлург-1
{'name': 'металлург-2', 'options': ['СНТ Металлург-2 Территория']}	металлург-2
{'name': 'металлург-3', 'options': ['СНТ Металлург-3 Территория']}	металлург-3
{'name': 'метиз', 'options': ['СНТ Метиз Территория']}	метиз
{'name': 'мечта-2', 'options': ['СНТ Мечта-2 Территория']}	мечта-2
{'name': 'мичурина-2', 'options': ['СНТ Мичурина-2 Территория']}	мичурина-2
{'name': 'яблоневая', 'options': ['СНТ Пионер Яблоневая Улица', 'Яблоневая Улица']}	яблоневая
{'name': 'плодово-ягодный', 'options': ['СНТ Плодово-ягодный сад учителей Территория']}	плодово-ягодный
{'name': 'учителей', 'options': ['СНТ Плодово-ягодный сад учителей Территория']}	учителей
{'name': 'поляна-1', 'options': ['СНТ Поляна-1 Территория']}	поляна-1
{'name': 'полянка', 'options': ['СНТ Полянка Территория']}	полянка
{'name': '(ул.деловая)', 'options': ['СНТ Ракета (ул.Деловая) Территория']}	(ул.деловая)
{'name': 'расцвет', 'options': ['СНТ Расцвет Территория']}	расцвет
{'name': 'расцвет(приокский)', 'options': ['СНТ Расцвет(Приокский) Территория']}	расцвет(приокский)
{'name': 'рыбак', 'options': ['СНТ Рыбак Территория']}	рыбак
{'name': 'самоцветы', 'options': ['СНТ Самоцветы Территория']}	самоцветы
{'name': 'сокол-2', 'options': ['СНТ Сокол-2 Территория', 'Стд Сокол-2 Территория']}	сокол-2
{'name': 'сормович', 'options': ['СНТ Сормович Территория', 'Стд Сормович Территория']}	сормович
{'name': 'старатель', 'options': ['СНТ Старатель Территория']}	старатель
{'name': 'старатель-1', 'options': ['СНТ Старатель-1 Территория']}	старатель-1
{'name': 'старатель-2', 'options': ['СНТ Старатель-2 Территория']}	старатель-2
{'name': 'старшие', 'options': ['СНТ Старшие офицеры (ул.Овражная) Территория']}	старшие
{'name': 'офицеры', 'options': ['СНТ Старшие офицеры (ул.Овражная) Территория']}	офицеры
{'name': '(ул.овражная)', 'options': ['СНТ Старшие офицеры (ул.Овражная) Территория']}	(ул.овражная)
{'name': 'стройгаз', 'options': ['СНТ Стройгаз Территория']}	стройгаз
{'name': 'тепличник', 'options': ['СНТ Тепличник Территория']}	тепличник
{'name': 'цепник', 'options': ['СНТ Цепник Территория']}	цепник
{'name': 'ягодка', 'options': ['СНТ Ягодка Горем-27 Территория']}	ягодка
{'name': 'горем-27', 'options': ['СНТ Ягодка Горем-27 Территория']}	горем-27
{'name': 'ясная', 'options': ['СНТ Ясная поляна Территория', 'Ясная Улица']}	ясная
{'name': 'собиновский', 'options': ['Собиновский Переулок']}	собиновский
{'name': 'советская', 'options': ['Советская Улица', 'Советская Площадь']}	советская
{'name': 'советской', 'options': ['Советской Армии Улица', 'Советской Милиции Улица']}	советской
{'name': 'армии', 'options': ['Советской Армии Улица']}	армии
{'name': 'милиции', 'options': ['Советской Милиции Улица']}	милиции
{'name': 'совнаркомовская', 'options': ['Совнаркомовская Улица']}	совнаркомовская
{'name': 'совхозная', 'options': ['Совхозная Улица']}	совхозная
{'name': 'сокольнический', 'options': ['Сокольнический Переулок']}	сокольнический
{'name': 'солнечная', 'options': ['Солнечная Улица']}	солнечная
{'name': 'соловьиная', 'options': ['Соловьиная Улица']}	соловьиная
{'name': 'соревнования', 'options': ['Соревнования Улица']}	соревнования
{'name': 'сормовское', 'options': ['Сормовское Шоссе']}	сормовское
{'name': 'сорочинская', 'options': ['Сорочинская Улица']}	сорочинская
{'name': 'сосновская', 'options': ['Сосновская Улица']}	сосновская
{'name': 'сот', 'options': ['СОТ Золотая осень Территория']}	сот
{'name': 'золотая', 'options': ['СОТ Золотая осень Территория']}	золотая
{'name': 'осень', 'options': ['СОТ Золотая осень Территория']}	осень
{'name': 'софьи', 'options': ['Софьи Перовской Улица']}	софьи
{'name': 'перовской', 'options': ['Софьи Перовской Улица']}	перовской
{'name': 'соцгород-1', 'options': ['Соцгород-1 Микрорайон']}	соцгород-1
{'name': 'сочинский', 'options': ['Сочинский Переулок']}	сочинский
{'name': 'спартака', 'options': ['Спартака Улица']}	спартака
{'name': 'спасская', 'options': ['Спасская Улица']}	спасская
{'name': 'спасский', 'options': ['Спасский Проезд']}	спасский
{'name': 'спортивная', 'options': ['Спортивная Улица']}	спортивная
{'name': 'спортсменский', 'options': ['Спортсменский Переулок']}	спортсменский
{'name': 'спутника', 'options': ['Спутника Улица']}	спутника
{'name': 'ст', 'options': ['СТ Авиатор 19-й кв-л Автоз.лесничества Территория', 'СТ Весна 3 Территория', 'СТ Красный кожевенник ул Шекспира Территория', 'СТ Красный кожевник Садовое неком-е товарищество', 'СТ Орловка-1 Территория', 'СТ ст.Горький-Сортировочный ДОЗ-1 Территория']}	ст
{'name': '19-й', 'options': ['СТ Авиатор 19-й кв-л Автоз.лесничества Территория']}	19-й
{'name': 'кв-л', 'options': ['СТ Авиатор 19-й кв-л Автоз.лесничества Территория']}	кв-л
{'name': 'автоз.лесничества', 'options': ['СТ Авиатор 19-й кв-л Автоз.лесничества Территория']}	автоз.лесничества
{'name': 'кожевенник', 'options': ['СТ Красный кожевенник ул Шекспира Территория']}	кожевенник
{'name': 'шекспира', 'options': ['СТ Красный кожевенник ул Шекспира Территория', 'Шекспира Улица']}	шекспира
{'name': 'орловка-1', 'options': ['СТ Орловка-1 Территория']}	орловка-1
{'name': 'ст.горький-сортировочный', 'options': ['СТ ст.Горький-Сортировочный ДОЗ-1 Территория']}	ст.горький-сортировочный
{'name': 'доз-1', 'options': ['СТ ст.Горький-Сортировочный ДОЗ-1 Территория', 'Станция Горький-Сортировочный ДОЗ-1 Территория СНТ']}	доз-1
{'name': 'сталелитейный', 'options': ['Сталелитейный Переулок']}	сталелитейный
{'name': 'станкозаводская', 'options': ['Станкозаводская Улица']}	станкозаводская
